text,label
"Important: உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் ✅",1
FYI: CBI cyber complaint registered. settle immediately to avoid arrest immediately,1
"Dear customer, Lab viva postponed to next Monday 🙏",0
Important: Hostel maintenance visit tomorrow morning asap,0
Attention! Hostel maintenance visit tomorrow morning asap,0
"Dear customer, Please share PYQ pdf in class group",0
"Important: Class moved to 3 PM tomorrow, please attend on time. immediately",0
bank e-KYC link: fill card number and OTP to continue immediately,1
Alert: bank e-KYC link: fill card number and OTP to continue 🙏,1
Hostel maintenance visit tomorrow morning ✅,0
Alert: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी #update,1
plz Your PhonePe wallet blocked. share mpin to reactivate immediately,1
plz UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. 🙏,1
"Dear customer, আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে #update",1
Alert: Sarkari subsidy release ke liye processing fee bhejo asap,1
plz a/c verification pending. confirm netbanking password now 🙏,1
Alert: Your account has suspicious login. click here and update CVV now #update,1
Important: நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது immediately,0
"Dear customer, पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी ✅",1
Hostel maintenance visit tomorrow morning kindly respond,0
Attention! Your PhonePe wallet blocked. share mpin to reactivate,1
Important: Dinner plan tonight? Let's meet near hostel gate. ✅,0
Important: Seminar registration open on official college website kindly respond,0
"Dear customer, Paytm security team se bol raha hu, account unlock ke liye OTP share karo #update",1
Dinner plan tonight? Let's meet near hostel gate. #update,0
plz Hostel maintenance visit tomorrow morning ✅,0
Important: Aadhaar PAN re-verify karo warna account freeze ho jayega. #update,1
Important: UPI KYC expired. Abhi verify nahi kiya to account band ho jayega.,1
"FYI: कल assignment submit करना है, भूलना मत immediately",0
"plz మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి",1
"Alert: Class moved to 3 PM tomorrow, please attend on time. 🙏",0
FYI: Your PhonePe wallet blocked. share mpin to reactivate ✅,1
Important: Cab details: driver number shared for pickup asap,0
"Alert: Class moved to 3 PM tomorrow, please attend on time. immediately",0
UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. 🙏,1
"Attention! আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন 🙏",0
Important: Income tax refund release: verify PAN and bank details now,1
Attention! Document uploaded to Google Drive for project review kindly respond,0
Attention! Happy birthday! have a great day ahead 🙏,0
plz Exam timetable announced on portal ✅,0
"Dear customer, Meeting notes attached in the shared drive. kindly respond",0
plz Meeting notes attached in the shared drive. kindly respond,0
"Dear customer, Meeting notes attached in the shared drive. #update",0
Alert: Lunch done? meet at canteen 🙏,0
Alert: Cab details: driver number shared for pickup asap,0
CBI cyber complaint registered. settle immediately to avoid arrest kindly respond,1
"Important: Get lottery prize ₹5 lakh now, pay registration fee first asap",1
"Your order has been delivered, thank you for shopping. asap",0
ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ 🙏,1
plz Cab details: driver number shared for pickup asap,0
"plz URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN. asap",1
FYI: Meeting notes attached in the shared drive. immediately,0
Attention! Meeting notes attached in the shared drive. immediately,0
"Alert: మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి kindly respond",1
"Dear customer, Hostel maintenance visit tomorrow morning 🙏",0
Alert: 24 ghante mein KYC नहीं किया तो card permanently blocked 🙏,1
Seminar registration open on official college website #update,0
"Dear customer, Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. #update",1
plz UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. immediately,1
"FYI: Get lottery prize ₹5 lakh now, pay registration fee first ✅",1
Alert: Please share PYQ pdf in class group immediately,0
Alert: Your account has suspicious login. click here and update CVV now ✅,1
"Alert: Paytm security team se bol raha hu, account unlock ke liye OTP share karo ✅",1
Lunch done? meet at canteen kindly respond,0
plz நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது immediately,0
"আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন",0
FYI: 24 ghante mein KYC नहीं किया तो card permanently blocked #update,1
Important: Meeting notes attached in the shared drive. ✅,0
"Important: Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. ✅",1
"Dear customer, Sarkari subsidy release ke liye processing fee bhejo 🙏",1
FYI: ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ asap,1
"Dear customer, Aadhaar PAN re-verify karo warna account freeze ho jayega. asap",1
Physics CAT prep session at 6 pm in SJT-308 🙏,0
"plz আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। immediately",1
Important: நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது 🙏,0
Alert: ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ immediately,1
"plz URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN. ✅",1
"Dear customer, a/c verification pending. confirm netbanking password now kindly respond",1
FYI: a/c verification pending. confirm netbanking password now 🙏,1
Attention! Please share PYQ pdf in class group,0
"Dear customer, Get lottery prize ₹5 lakh now, pay registration fee first kindly respond",1
"Dear customer, Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details.",1
"Dear customer, உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் kindly respond",1
plz Income tax refund release: verify PAN and bank details now asap,1
"Alert: మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి ✅",1
plz Your account has suspicious login. click here and update CVV now #update,1
రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది asap,0
"Dear customer, Dinner plan tonight? Let's meet near hostel gate. ✅",0
"Attention! Paytm security team se bol raha hu, account unlock ke liye OTP share karo kindly respond",1
plz Document uploaded to Google Drive for project review kindly respond,0
Important: Sarkari subsidy release ke liye processing fee bhejo 🙏,1
"உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் #update",1
"Important: Class moved to 3 PM tomorrow, please attend on time. ✅",0
"Dear customer, நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது #update",0
FYI: Lunch done? meet at canteen,0
FYI: Hostel maintenance visit tomorrow morning ✅,0
FYI: Lab viva postponed to next Monday immediately,0
"FYI: আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। asap",1
FYI: a/c verification pending. confirm netbanking password now ✅,1
Important: ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ immediately,1
"Alert: మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి asap",1
"Dear customer, 24 ghante mein KYC नहीं किया तो card permanently blocked ✅",1
Important: UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. 🙏,1
Important: 24 ghante mein KYC नहीं किया तो card permanently blocked kindly respond,1
"plz Class moved to 3 PM tomorrow, please attend on time. ✅",0
Important: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी #update,1
