text,label,language_mix,category,source
"FYI: Class moved to 3 PM tomorrow, please attend on time. ✅",0,Odia+English,commerce,synthetic_v2
"Dear customer, Document uploaded to Google Drive for project review ✅",0,Hindi+English,family,synthetic_v2
"Dear customer, Income tax refund release: verify PAN and bank details now",1,Manipuri+English,fear,synthetic_v2
plz Your PhonePe wallet blocked. share mpin to reactivate 🙏,1,Sindhi+English,fear,synthetic_v2
Meeting notes attached in the shared drive.,0,Gujarati+English,family,synthetic_v2
plz రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది 🙏,0,Odia+English,education,synthetic_v2
FYI: Sarkari subsidy release ke liye processing fee bhejo asap,1,Urdu+English,credential,synthetic_v2
Hostel maintenance visit tomorrow morning asap,0,Manipuri+English,personal,synthetic_v2
Alert: Hostel maintenance visit tomorrow morning #update,0,Sindhi+English,commerce,synthetic_v2
Important: Please share PYQ pdf in class group 🙏,0,Marathi+English,family,synthetic_v2
"plz உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் 🙏",1,Kannada+English,credential,synthetic_v2
FYI: Bank statement downloaded successfully from official app. asap,0,Telugu+English,family,synthetic_v2
Important: Lunch done? meet at canteen 🙏,0,Tamil+English,education,synthetic_v2
Attention! Seminar registration open on official college website,0,Odia+English,personal,synthetic_v2
"Your order has been delivered, thank you for shopping. #update",0,Bodo+English,personal,synthetic_v2
"plz আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন asap",0,Telugu+English,personal,synthetic_v2
"Paytm security team se bol raha hu, account unlock ke liye OTP share karo immediately",1,Konkani+English,otp,synthetic_v2
"Alert: Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. kindly respond",1,Urdu+English,money,synthetic_v2
"Attention! Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. kindly respond",1,Sanskrit+English,urgency,synthetic_v2
"plz Paytm security team se bol raha hu, account unlock ke liye OTP share karo kindly respond",1,Tanglish,kyc,synthetic_v2
Alert: Document uploaded to Google Drive for project review #update,0,Sanskrit+English,commerce,synthetic_v2
"Dear customer, আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। 🙏",1,Hinglish,upi,synthetic_v2
Attention! Happy birthday! have a great day ahead immediately,0,Kannada+English,work,synthetic_v2
"Dear customer, Paytm security team se bol raha hu, account unlock ke liye OTP share karo asap",1,Malayalam+English,link,synthetic_v2
Attention! Your account has suspicious login. click here and update CVV now 🙏,1,Maithili+English,money,synthetic_v2
"plz আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন kindly respond",0,Nepali+English,education,synthetic_v2
Attention! Seminar registration open on official college website 🙏,0,Nepali+English,education,synthetic_v2
"plz Get lottery prize ₹5 lakh now, pay registration fee first 🙏",1,Urdu+English,credential,synthetic_v2
"మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి kindly respond",1,Bengali+English,money,synthetic_v2
"Dear customer, 24 ghante mein KYC नहीं किया तो card permanently blocked 🙏",1,Dogri+English,credential,synthetic_v2
"Dear customer, మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి kindly respond",1,Hinglish,impersonation,synthetic_v2
"Attention! Class moved to 3 PM tomorrow, please attend on time. 🙏",0,Bengali+English,social,synthetic_v2
"Your order has been delivered, thank you for shopping. kindly respond",0,Tamil+English,social,synthetic_v2
"Dear customer, రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది ✅",0,Odia+English,social,synthetic_v2
"Important: আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন asap",0,Konkani+English,family,synthetic_v2
Alert: UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. 🙏,1,Dogri+English,otp,synthetic_v2
FYI: UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. kindly respond,1,Nepali+English,money,synthetic_v2
Important: CBI cyber complaint registered. settle immediately to avoid arrest ✅,1,mixed-indic,urgency,synthetic_v2
"Alert: Your order has been delivered, thank you for shopping. immediately",0,Assamese+English,education,synthetic_v2
"Dear customer, 24 ghante mein KYC नहीं किया तो card permanently blocked",1,Manipuri+English,otp,synthetic_v2
Attention! Dinner plan tonight? Let's meet near hostel gate. 🙏,0,Santali+English,education,synthetic_v2
Important: 24 ghante mein KYC नहीं किया तो card permanently blocked #update,1,Sanskrit+English,urgency,synthetic_v2
"Important: আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন 🙏",0,Santali+English,education,synthetic_v2
"Attention! Paytm security team se bol raha hu, account unlock ke liye OTP share karo #update",1,Malayalam+English,kyc,synthetic_v2
Important: Lunch done? meet at canteen #update,0,mixed-indic,personal,synthetic_v2
"Important: Get lottery prize ₹5 lakh now, pay registration fee first",1,Punjabi+English,link,synthetic_v2
"FYI: कल assignment submit करना है, भूलना मत 🙏",0,Bengali+English,commerce,synthetic_v2
FYI: Lunch done? meet at canteen ✅,0,Manipuri+English,commerce,synthetic_v2
"Dear customer, Lab viva postponed to next Monday asap",0,Malayalam+English,social,synthetic_v2
Attention! Meeting notes attached in the shared drive. kindly respond,0,Marathi+English,personal,synthetic_v2
Alert: Cab details: driver number shared for pickup kindly respond,0,Hinglish,personal,synthetic_v2
"Dear customer, ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ 🙏",1,Santali+English,urgency,synthetic_v2
"Important: আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে asap",1,Dogri+English,link,synthetic_v2
Attention! UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. ✅,1,Tamil+English,money,synthetic_v2
Important: Lunch done? meet at canteen #update,0,mixed-indic,education,synthetic_v2
Alert: 24 ghante mein KYC नहीं किया तो card permanently blocked immediately,1,Punjabi+English,kyc,synthetic_v2
plz a/c verification pending. confirm netbanking password now kindly respond,1,Hinglish,fear,synthetic_v2
Important: Dinner plan tonight? Let's meet near hostel gate. kindly respond,0,Santali+English,family,synthetic_v2
FYI: 24 ghante mein KYC नहीं किया तो card permanently blocked immediately,1,Hindi+English,otp,synthetic_v2
"Alert: আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। kindly respond",1,Odia+English,kyc,synthetic_v2
Attention! a/c verification pending. confirm netbanking password now #update,1,Hinglish,money,synthetic_v2
Happy birthday! have a great day ahead #update,0,Tamil+English,commerce,synthetic_v2
"Attention! உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் asap",1,Hindi+English,kyc,synthetic_v2
Important: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी immediately,1,Odia+English,money,synthetic_v2
"Attention! Class moved to 3 PM tomorrow, please attend on time. 🙏",0,Kashmiri+English,social,synthetic_v2
FYI: Dinner plan tonight? Let's meet near hostel gate. ✅,0,Dogri+English,education,synthetic_v2
Physics CAT prep session at 6 pm in SJT-308 #update,0,Tamil+English,commerce,synthetic_v2
Alert: Lunch done? meet at canteen #update,0,Hinglish,family,synthetic_v2
Important: 24 ghante mein KYC नहीं किया तो card permanently blocked 🙏,1,Maithili+English,money,synthetic_v2
Important: Sarkari subsidy release ke liye processing fee bhejo asap,1,Punjabi+English,money,synthetic_v2
"Get lottery prize ₹5 lakh now, pay registration fee first 🙏",1,Urdu+English,fear,synthetic_v2
Alert: Cab details: driver number shared for pickup,0,Kannada+English,social,synthetic_v2
Bank statement downloaded successfully from official app.,0,Bodo+English,education,synthetic_v2
plz Bank statement downloaded successfully from official app. asap,0,Kashmiri+English,family,synthetic_v2
"Alert: Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. asap",1,Telugu+English,kyc,synthetic_v2
plz Dinner plan tonight? Let's meet near hostel gate. #update,0,Tamil+English,commerce,synthetic_v2
FYI: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी,1,Dogri+English,upi,synthetic_v2
plz ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ 🙏,1,Sanskrit+English,urgency,synthetic_v2
FYI: Meeting notes attached in the shared drive. ✅,0,Maithili+English,commerce,synthetic_v2
"Attention! URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN. #update",1,Punjabi+English,credential,synthetic_v2
Important: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी 🙏,1,mixed-indic,fear,synthetic_v2
Important: Physics CAT prep session at 6 pm in SJT-308 #update,0,Sanskrit+English,social,synthetic_v2
plz Cab details: driver number shared for pickup #update,0,Tamil+English,commerce,synthetic_v2
Alert: Hostel maintenance visit tomorrow morning kindly respond,0,Sindhi+English,social,synthetic_v2
"Attention! আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে #update",1,Bengali+English,money,synthetic_v2
Alert: Bank statement downloaded successfully from official app. ✅,0,Tanglish,education,synthetic_v2
Important: CBI cyber complaint registered. settle immediately to avoid arrest asap,1,Konkani+English,link,synthetic_v2
Attention! Exam timetable announced on portal,0,Bodo+English,work,synthetic_v2
"మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి",1,Santali+English,money,synthetic_v2
"Attention! உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் 🙏",1,Malayalam+English,impersonation,synthetic_v2
"FYI: మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి kindly respond",1,Sanskrit+English,urgency,synthetic_v2
Attention! Dinner plan tonight? Let's meet near hostel gate.,0,Sanskrit+English,family,synthetic_v2
"Dear customer, உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் asap",1,Kannada+English,otp,synthetic_v2
Important: a/c verification pending. confirm netbanking password now 🙏,1,Konkani+English,kyc,synthetic_v2
Alert: రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది immediately,0,Urdu+English,personal,synthetic_v2
Attention! Please share PYQ pdf in class group 🙏,0,Santali+English,personal,synthetic_v2
